id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815981136,107,2023-09-14T00:14:16.000Z,android,True,Dawn,JP,I1mQolun,21.94,97.0,9.36,378.25,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'player_joined': 1, 'milestone_made_5_friends': 1, 'was_charged_by_player': 1}"
8815983914,49,2023-09-14T00:14:16.000Z,android,True,Dawn,MX,Nrsboeek,31.88,57.64,23.74,167.32,8380e075-7554-4adb-9ae0-290a2ebe138f,"{'ping': 1, 'player_left': 1}"
8815984683,435,2023-09-14T00:14:16.000Z,android,True,Dawn,ID,EuxdNFSl,18.79,233.88,13.1,203.92,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815984854,494,2023-09-14T00:14:16.000Z,ps4,True,Dawn,US,NCok0dGk,43.4,219.27,155.42,-564.52,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815977393,238,2023-09-14T00:14:15.000Z,android,True,Dawn,ID,I1UqMAWo,15.33,145.69,85.68,-237.6,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815979512,435,2023-09-14T00:14:15.000Z,android,True,Dawn,ID,EuxdNFSl,15.89,224.29,12.23,206.86,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815980294,49,2023-09-14T00:14:15.000Z,android,True,Dawn,MX,Nrsboeek,31.89,49.0,20.39,166.99,8380e075-7554-4adb-9ae0-290a2ebe138f,"{'ping': 1, 'player_lift': 1}"
8815980407,107,2023-09-14T00:14:15.000Z,android,True,Dawn,JP,I1mQolun,17.98,95.16,7.66,383.41,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'ping': 1}
8815981931,494,2023-09-14T00:14:15.000Z,ps4,True,Dawn,US,NCok0dGk,42.88,214.96,151.18,-556.37,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815971809,238,2023-09-14T00:14:14.000Z,android,True,Dawn,ID,I1UqMAWo,15.91,144.04,85.32,-241.3,a59db456-d9c0-4a04-b9e1-4f7e033e8196,"{'got_wax': 3, 'milestone_prestiges': 1}"
8815974964,107,2023-09-14T00:14:14.000Z,android,True,Dawn,JP,I1mQolun,21.93,91.06,10.08,386.21,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'was_charged_by_player': 1}
8815978766,494,2023-09-14T00:14:14.000Z,ps4,True,Dawn,US,NCok0dGk,43.66,211.18,146.79,-548.07,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815971817,107,2023-09-14T00:14:13.000Z,android,True,Dawn,JP,I1mQolun,21.94,85.93,9.61,387.38,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'player_lift': 1, 'milestone_made_5_friends': 1, 'ping': 1}"
8815968108,107,2023-09-14T00:14:12.000Z,android,True,Dawn,JP,I1mQolun,21.94,80.12,6.63,389.18,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'ping': 1, 'player_left': 1, 'was_charged_by_player': 1}"
8815968649,435,2023-09-14T00:14:12.000Z,android,True,Dawn,ID,EuxdNFSl,16.99,205.86,18.53,213.29,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
